player,batting_average,strike_rate,bowling_average,is_best_batsman
Anasim Khan,0.392857143,39.28571429,27,0
Imran Butt,0,0,21.66666667,0
Abdul Majid,0,0,14.57142857,0
Sarfaraz Ali,1.43956044,143.956044,19.375,1
Arshad Mazarzei,0.090909091,9.090909091,0,0
Nader Zahadiafzal,0,0,0,0
UKPW Kumaranayaka,0,0,46,0
Emran Shahbakhsh,1,100,0,1
Mehran Siasar,0,0,0,0
Sayed Monib,2.583333333,258.3333333,14.0625,1
Navid Balouch,0.826086957,82.60869565,0,0
Yousef Shadzehisarjou,0.78,78,0,0
Ali Mohammadipour,1.357142857,135.7142857,0,1
Masood Jayezeh,0.2,20,0,0
Naiem Bameri,0.25,25,0,0
DK Dahani,1,100,0,1
Aphsal Ashraf,2.647058824,264.7058824,17.5,1
Usman Patel,1.104477612,110.4477612,0,1
Kartik Tyagi,0.5,50,33.30769231,0
KL Nagarkoti,0.772151899,77.21518987,83,0
S Desungnoen,0.303030303,30.3030303,40,0
Robert Raina,0.537037037,53.7037037,0,0
P Suanchuai,0.792079208,79.20792079,0,0
Ismail Sardar,0.294117647,29.41176471,0,0
B Karki,0,0,14.42857143,0
Noor Ahmad,0.907894737,90.78947368,34.35294118,1
P Hatzoglou,1.058823529,105.8823529,20.30434783,1
T Sangha,0.102564103,10.25641026,24.66666667,0
JJ Bazley,0.818565401,81.85654008,23.3,0
O Davies,1.323333333,132.3333333,0,1
MJ Owen,1.424242424,142.4242424,16.8,1
JP Wood,0.823529412,82.35294118,0,0
L Scott,0.372990354,37.29903537,45,0
CB Neale,0,0,10,0
A Smith,0.607843137,60.78431373,16.15384615,0
D Brown,3,300,18.56,1
T Wilson,0.818181818,81.81818182,0,0
S Day,1.461538462,146.1538462,22.35714286,1
E Hayward,0.65625,65.625,23.76923077,0
CR Knott,1.32173913,132.173913,19.85714286,1
G Voll,1.035519126,103.5519126,0,1
E Hughes,0.25,25,11,0
A Yates,1,100,0,1
WT Smale,1,100,0,1
R Pretorius,0.911564626,91.15646259,45.5,1
NJ McGuire,0.333333333,33.33333333,0,0
GI Hume,0.776190476,77.61904762,18.62068966,0
A Cawley,0.8,80,43,0
D Carey,0.285714286,28.57142857,0,0
CMJ McLoughlin-Gavin,0.716666667,71.66666667,0,0
MT Foster,0.571428571,57.14285714,33.5,0
TH Tector,0.733333333,73.33333333,0,0
RA Hunter,0.973684211,97.36842105,0,1
R Jones,0.5,50,0,0
J Newland,0,0,16,0
GR Adair,1.112903226,111.2903226,61,1
J Manley,0.483516484,48.35164835,17.73333333,0
CJ van der Walt,0.9,90,0,1
TJ Price,0.728735632,72.87356322,44.76923077,0
EN Gay,0.637150466,63.7150466,27,0
CJ White,0.607142857,60.71428571,21.85,0
BW Aitchison,0.459057072,45.9057072,33.84375,0
JDM Evison,0.660030628,66.00306279,56.36363636,0
EHT Moulton,0.230769231,23.07692308,85,0
GP Balderson,0.587108014,58.71080139,40.24,0
AS Dale,0.434782609,43.47826087,26,0
HT Crocombe,0.436213992,43.62139918,35.25,0
JJ Carson,0.505952381,50.5952381,36.5,0
DJ Leech,0.066666667,6.666666667,66.5,0
JM Cooke,0.7100271,71.00271003,18.11764706,0
GD Burrows,0.111111111,11.11111111,74.33333333,0
WA Sheffield,0.4,40,0,0
BC Cullen,0.30075188,30.07518797,18.25,0
NN Gilchrist,0.408,40.8,28.2972973,0
JP Morley,0.068965517,6.896551724,33.6,0
JM Coles,0.579034942,57.90349418,31.81818182,0
JNT Seales,0.485714286,48.57142857,22.475,0
AR Nedd,0.333333333,33.33333333,55,0
KS Melius,1.6,160,0,1
PV Tambe,0.5,50,25.72413793,0
J Bishop,1.40625,140.625,18.5,1
NRJ Young,1.054054054,105.4054054,46,1
J Da Silva,0.624678663,62.46786632,0,0
K Sinclair,0.125,12.5,22,0
AA Jangoo,0.625,62.5,0,0
KJ Harding,0,0,89,0
C Archibald,0.25,25,0,0
S Kailath,0,0,82,0
AM Zepeda,0.5,50,115,0
R Avdylaj,0.333333333,33.33333333,74,0
S Sadarangani,0.471910112,47.19101124,20.25,0
JA Stiglitz,0,0,128,0
P Sabu,0,0,0,0
Busra Uca,0.217391304,21.73913043,0,0
A Nookala,0.166666667,16.66666667,0,0
H Dhaliwal,0,0,0,0
H Bhullar,0.333333333,33.33333333,0,0
A Meyenborg,0,0,20.5,0
SB Chamundaiah,0,0,20.5,0
V Stolle,0.741935484,74.19354839,0,0
KL Midwood,0.483146067,48.31460674,57.5,0
G Scrivens,0.663201663,66.32016632,22.125,0
AD Carr,0.472826087,47.2826087,0,0
KS Castle,0.647668394,64.76683938,22.88,0
KJ Wolfe,0.230769231,23.07692308,20.75,0
Sonali Patel,0.448275862,44.82758621,17.27272727,0
R Southby,0.663043478,66.30434783,0,0
SE Rowe,0.948387097,94.83870968,0,1
A Capsey,0.983561644,98.35616438,18.36111111,1
N Holland,1.25,125,44,1
E Windsor,0.790909091,79.09090909,11,0
EM McCaughan,0.65755627,65.75562701,0,0
EL Arlott,0.823321555,82.33215548,21.65625,0
CK Boycott,0.466666667,46.66666667,25,0
Olivia Thomas,0.247058824,24.70588235,27,0
GK Davis,0.609756098,60.97560976,13.03333333,0
HE Jones,0.481481481,48.14814815,18.27777778,0
S Turner,0.414634146,41.46341463,10.5,0
L Marshall,0.592592593,59.25925926,0,0
B Ellis,0.616915423,61.69154229,11,0
G Ballinger,0.527272727,52.72727273,25.3125,0
S Munro,0.819444444,81.94444444,25.5,0
AL MacDonald,0.680701754,68.07017544,14.33333333,0
T Graves,0.847328244,84.73282443,23.75,0
Anisha Patel,0,0,20.72727273,0
L Jackson,0.450777202,45.07772021,20.44444444,0
L Heap,0.807692308,80.76923077,30,0
EA Russell,1.230769231,123.0769231,27.90909091,1
R Duckworth,0.321782178,32.17821782,0,0
NAJ Wraith,0.782426778,78.24267782,0,0
GKS Gole,0.333333333,33.33333333,127.5,0
E Corney,0.565217391,56.52173913,48,0
LA Parfitt,0.428571429,42.85714286,7.6,0
E Thorpe,0,0,48.5,0
PC Graham,0.851351351,85.13513514,33.14285714,0
LG Kellogg,0.1,10,0,0
AD Presland,0.444444444,44.44444444,56,0
MS Belt,2.5,250,42,1
ER Chandler,0.833333333,83.33333333,0,0
CM Taylor,0.470588235,47.05882353,18.38461538,0
A Campbell,0.748571429,74.85714286,0,0
RHM Hopkins,0.426229508,42.62295082,0,0
M Blythin,0.537634409,53.76344086,0,0
L Filer,1.054054054,105.4054054,24.30769231,1
S Hutchins,0.333333333,33.33333333,30.5,0
PAC Cowdrill,0.666666667,66.66666667,0,0
C Brewer,0.7925,79.25,18,0
H Brown,0.340425532,34.04255319,0,0
D Gregory,0.373831776,37.38317757,26,0
DL Collins,0.503125,50.3125,0,0
S Butler,0.50310559,50.31055901,41.5,0
HL Baker,0.6,60,25.23076923,0
PA Franklin,0.873893805,87.38938053,28.33333333,0
A Clarke,0.166666667,16.66666667,0,0
Wahidullah Usmani,0.945205479,94.52054795,0,1
M Dixit,0.875,87.5,96,0
Murid Ekrami,1.533333333,153.3333333,26.66666667,1
WJ Cope,1.107692308,110.7692308,19.07692308,1
P Malav,1.4,140,14.63636364,1
Muhammad Muneeb,0.796875,79.6875,0,0
S Kushretha,0.733333333,73.33333333,18.83333333,0
Sazzad Hosen,0.84,84,0,0
V Vijh,0.858064516,85.80645161,15.92307692,0
M Cope,0,0,24,0
Khalid Ahmadi,1.869565217,186.9565217,6.666666667,1
K Gilham,0,0,15.8,0
K Mendon,1.516129032,151.6129032,15,1
S Rengarajan,0,0,28,0
H Gori,0,0,17,0
Sherul Mehta,0.618556701,61.8556701,0,0
C Liebenberg,1,100,0,1
LT Bichard,0.4,40,8.25,0
C Hartmann,0.798076923,79.80769231,0,0
M Perry,0.297674419,29.76744186,24.5,0
M Shumba,0.875796178,87.57961783,164,0
M Faraz Akram,0.5,50,45,0
Abdullah Shafique,1.063291139,106.3291139,0,1
FH Allen,1.469488189,146.9488189,0,1
MW Snedden,0,0,21.5,0
WT O'Donnell,1.425531915,142.5531915,0,1
JFA Field,1.173913043,117.3913043,52,1
OMR Pringle,0,0,68,0
DK Ferns,1.666666667,166.6666667,35.28571429,1
M Renwick,1.380952381,138.0952381,0,1
KJ McClure,1.271356784,127.1356784,0,1
HR Cooper,0.979591837,97.95918367,7,1
KD Clarke,1.3625,136.25,0,1
FL Walker,0.8,80,17.25,0
FW Sheat,0,0,10,0
MP Singh,1,100,30.2,1
SJ Carnachan,0.294117647,29.41176471,0,0
JEI Prasad,0.777777778,77.77777778,23.85714286,0
GK Atkinson,0.787037037,78.7037037,32.5,0
B Herath,0,0,35,0
ME Loe,0,0,32.9,0
GR Adams,0.8,80,37.75,0
PM Inglis,0.845559846,84.55598456,0,0
KJ Havill,0,0,52,0
KM Sims,0,0,22.5,0
SA Oldershaw,0,0,16.95833333,0
AJ Rout,0.64,64,0,0
NH Patel,0.58041958,58.04195804,22.3125,0
JT McFadyen,1.022727273,102.2727273,0,1
MN Hyde,1.714285714,171.4285714,26,1
KA Tomlinson,0.972972973,97.2972973,0,1
KJ Gaging,0.796610169,79.66101695,0,0
AM Ewart,0.6,60,0,0
ON Gain,0.965517241,96.55172414,0,1
N Matthews,0,0,0,0
Ashtuti Kumar,0,0,48,0
GE Plimmer,0.97309417,97.30941704,0,1
MB Templeton,0.774193548,77.41935484,29.5,0
TI Lamb,0.444444444,44.44444444,0,0
MM Penfold,0.181818182,18.18181818,37.44444444,0
L Makhosi,0,0,25.5,0
GJ Snyman,1.211764706,121.1764706,19.875,1
R de Swardt,0.728395062,72.83950617,14,0
G Roelofsen,1.025373134,102.5373134,0,1
Dayyaan Galiem,1.41509434,141.509434,16.8,1
W Makwetu,0.722222222,72.22222222,0,0
I Manack,1.230769231,123.0769231,36.125,1
Siyabonga Mahima,1,100,21.42857143,1
MC Kleinveldt,0,0,8,0
V Saini,1.173728814,117.3728814,19.75,1
R Satheesan,1.320512821,132.0512821,12.6,1
IA De Silva,0.704819277,70.48192771,0,0
K Dasan,0.444444444,44.44444444,0,0
KC D'Souza,1.131944444,113.1944444,11.75,1
Asad Ali Rehemtulla,0.4375,43.75,24.42857143,0
P Florin,0.555555556,55.55555556,10.66666667,0
Aftab Kayani,1.1,110,18,1
Asif Bevinje,1.396226415,139.6226415,25,1
Sami Ullah,1.893617021,189.3617021,12.75,1
Sulaiman Ali,0.8625,86.25,36,0
P Mishra,1.137724551,113.7724551,32.75,1
S Nadigotla,1.2578125,125.78125,8.666666667,1
Rohan Bhavesh Patel,0.625,62.5,21,0
DV Varghese,0.549019608,54.90196078,101.5,0
Abdul Shakoor (2),0.909090909,90.90909091,0,1
H Ivanov,0.7,70,0,0
Ijaz Hussain,0.779816514,77.98165138,13,0
P Masih,0,0,8.5,0
A Ahmadhel,0.133333333,13.33333333,0,0
C Zavoiu,0,0,11,0
S Vashisht,0.375,37.5,9.333333333,0
N Nankov,0.166666667,16.66666667,0,0
AM Fernando,0.275,27.5,42.69230769,0
B Fernando,0.826086957,82.60869565,24.54545455,0
K Anjula,0,0,43,0
ST de Silva,1.178571429,117.8571429,32.5,1
M Shiraz,0,0,57,0
RTM Mendis,0.705596107,70.55961071,42.09090909,0
KTGD Prasad,0.493333333,49.33333333,33.19512195,0
S Colombage,0.461538462,46.15384615,50.5,0
D Lakshan,0.966101695,96.61016949,19,1
V Viyaskanth,0.967741935,96.77419355,21.72727273,1
PHT Kaushal,0.519230769,51.92307692,45.66666667,0
N Thushara,0.444444444,44.44444444,25.07692308,0
KIC Asalanka,1.008460237,100.8460237,76,1
D Madushanka,0.25,25,23.6,0
S Tyagi,0,0,58,0
SSD Arachchige,1.333333333,133.3333333,20.25,1
M Theekshana,0.493421053,49.34210526,25.11111111,0
LU Igalagamage,1.105263158,110.5263158,0,1
P Nissanka,0.840543881,84.05438813,0,0
P Jayawickrama,0.4,40,34.41666667,0
Saud Shakeel,0.455223881,45.52238806,44,0
Imran Butt (2),0.308510638,30.85106383,0,0
Fariha Trisna,0.333333333,33.33333333,15.55555556,0
Sneh Rana,0.826347305,82.63473054,25.77777778,0
Meghna Singh,0.414634146,41.46341463,42,0
YH Bhatia,0.730232558,73.02325581,0,0
RS Williams,0.546391753,54.63917526,17,0
S Moseley,0.184210526,18.42105263,0,0
SF Hunt,0.311111111,31.11111111,45.78571429,0
JP McIlroy,0.419354839,41.93548387,30.14285714,0
DC Goodman,0,0,113.5,0
JA Atkins,0.217391304,21.73913043,38.83333333,0
PJ Malan,0.806763285,80.6763285,118,0
JP Sarro,0,0,50,0
TS Muyeye,0.766423358,76.64233577,42,0
HG Duke,0.694249649,69.42496494,0,0
AGH Orr,0.591450596,59.14505957,0,0
D Ibrahim,0.50297619,50.29761905,139.6666667,0
OJ Price,0.520525452,52.05254516,31.25,0
OJ Carter,0.557884232,55.78842315,0,0
BG Compton,0.39630836,39.63083605,0,0
JO Baker,0.534883721,53.48837209,57.16666667,0
TJ Prest,1.026007802,102.6007802,46,1
JM De Caires,0.434027778,43.40277778,71,0
HOM Gouldstone,0.319634703,31.96347032,0,0
HD Ward,0.979166667,97.91666667,29,1
Jaskaran Singh (2),0,0,47.75,0
K L Shrijith,1.311111111,131.1111111,0,1
Ramandeep Singh,0.977272727,97.72727273,14,1
Dhrushant Soni,0.9375,93.75,34,1
BB Ghosh,1.095238095,109.5238095,0,1
Aditya Rout,1.222222222,122.2222222,0,1
Saahil Jain,1.012195122,101.2195122,0,1
Kartikeya Kak,0,0,14,0
Denish Das,0.843137255,84.31372549,0,0
Abhishek Thakuri,0.787878788,78.78787879,0,0
Pradeep Dadhe,0,0,62,0
RV Patel,1.264957265,126.4957265,33,1
RI Thakur,1.092307692,109.2307692,0,1
Akash Vasisht,1.272727273,127.2727273,4,1
Bhanu Pania,1.166666667,116.6666667,0,1
AA Barot,1.648044693,164.8044693,31,1
Siddhesh Wath,0.905660377,90.56603774,0,1
Arpit Gaud,1.375,137.5,0,1
S Sreesanth,0.448717949,44.87179487,27.53846154,0
Yogesh Tiwari,0.851351351,85.13513514,0,0
L Kishan Singha,1.088235294,108.8235294,21.33333333,1
Dippu Sangma,0.607142857,60.71428571,12.2,0
Anish Charak,0.744186047,74.41860465,20,0
Vikash Yadav,0.933333333,93.33333333,0,1
Amod Yadav,0.5,50,9.833333333,0
Rakesh Kumar,0,0,43,0
S Gani,1.136645963,113.6645963,0,1
Manvan Patel,0.5,50,14.4,0
Nazeeb Saiyed,1.016666667,101.6666667,42,1
Nabam Tempol,1,100,27,1
Sachin Kumar,1.090909091,109.0909091,71.5,1
Pratik Desai,2,200,28.33333333,1
Sankar Paul,0.91025641,91.02564103,12.75,1
Dhruv Jurel,1.476190476,147.6190476,0,1
KS Sharma,1.087591241,108.7591241,26,1
Sonu Yadav,0,0,17.5,0
Amlanjyoti Das,0.111111111,11.11111111,86,0
Nikhil Kohli,0,0,33,0
Chinta Gandhi,1,100,16.33333333,1
AL Menaria,1.098984772,109.8984772,31.66666667,1
M Dheeraj Kumar,1.588235294,158.8235294,0,1
Langlonyamba Meitan Keishangbam,0.850515464,85.05154639,14,0
Kumar Nyompu,0.75,75,0,0
Khrievitso Kense,0.5,50,20.5,0
Ankitkar Jaiswal,2,200,0,1
Aswin Crist,0,0,33.33333333,0
Gourav Choudhury,1.357142857,135.7142857,0,1
Pragnay Reddy,0.666666667,66.66666667,0,0
Rahul Buddhi,1.264,126.4,0,1
KR Kakade,1.206896552,120.6896552,11,1
Digvijay Rangi,1.242857143,124.2857143,24,1
AS Thakare,0,0,9.5,0
Rakesh Thakur,1,100,0,1
MR Raut,1.086956522,108.6956522,36,1
Atharva Ankolekar,1.139534884,113.9534884,24,1
Vignesh Kannan,0,0,39,0
Anuj Raj,0,0,8.111111111,0
Ajay Pradhan,0,0,17,0
Jayanta Sagatpam,0.866666667,86.66666667,0,0
Karnajit Yumnam,0.555555556,55.55555556,0,0
Dipayan Debbarma,0.764705882,76.47058824,0,0
Aaqib Khan,0,0,23,0
Avijit Singh,0.272727273,27.27272727,0,0
Puneet Kumar,0,0,0,0
Nawazul Munier,0.5,50,0,0
Qamran Iqbal,1,100,0,1
Erik Roy,1,100,0,1
Tarani Sa,0,0,27.5,0
V Vishal,0.875,87.5,0,0
Kunal Chandela,1.101123596,110.1123596,0,1
VG Arora,0.529411765,52.94117647,30.83333333,0
TR Dhillon,0.666666667,66.66666667,15,0
YV Rathod,1.161290323,116.1290323,0,1
Arjun Tendulkar,0.947368421,94.73684211,13.14285714,1
Lalith Mohan,0,0,80,0
Nongthombam Denin,0.933333333,93.33333333,0,1
Nabam Tatang,0.666666667,66.66666667,0,0
Nitesh Gupta,0,0,10,0
Arslan Khan,2.111111111,211.1111111,0,1
Joshua Ozukum,1.244094488,124.4094488,0,1
Hem Chetri,1.1,110,9,1
Yuvraj Singh (2),1.285714286,128.5714286,7.5,1
Aamir Aziz,0,0,21,0
Umran Malik,0.2,20,22.05882353,0
Ashish Rai,0,0,20,0
Bal Krishna,0,0,47,0
Kaif Ahmad,1.129032258,112.9032258,0,1
SSK Bal,1.166666667,116.6666667,0,1
AV Rajput,1.44,144,0,1
Sourabh Majumdar,0.428571429,42.85714286,8.25,0
Piyush Joshi,1.31372549,131.372549,0,1
Parivesh Dhar,0,0,26,0
VV More,1.444444444,144.4444444,0,1
Ranjeet Nikam,0.828571429,82.85714286,0,0
BS Sharma,1.4,140,0,1
Jonty Sidhu,1.615384615,161.5384615,0,1
A Badoni,1.255813953,125.5813953,5,1
Prathamesh Dake,0,0,7,0
Khawlhring Lalremruata,0.523809524,52.38095238,0,0
Darremsanga,0.4,40,0,0
Lalhma Chhuana,0.272727273,27.27272727,0,0
Gemson Singh,0.333333333,33.33333333,0,0
Kashif Daud,1.116883117,111.6883117,28.75,1
Ayesha Naseem,1.073033708,107.3033708,0,1
Saim Ayub,1.385135135,138.5135135,0,1
Salman Mirza,0,0,17.5,0
Ahmed Daniyal,0.5,50,31.5,0
Mohammad Wasim,1.085470085,108.5470085,23.46428571,1
Mohammad Imran (2),0,0,33.375,0
Shahnawaz Dhani,2.222222222,222.2222222,22.45454545,1
Abbas Afridi,1.333333333,133.3333333,19.72727273,1
Usman Khan (2),1.383763838,138.3763838,0,1
Qasim Akram,1.166666667,116.6666667,51,1
Khurram Shahzad (2),0.142857143,14.28571429,18.83333333,0
Abrar Ahmed,0.909090909,90.90909091,27.6,1
Arish Ali,0,0,15.75,0
Mohammad Umar,0.333333333,33.33333333,100,0
Muhammad Akhlaq,1.176470588,117.6470588,0,1
L Phiri,0.060606061,6.060606061,21,0
JG Bethell,0.684210526,68.42105263,36.77777778,0
AM Chakrapani,0.486486486,48.64864865,0,0
CG Benjamin,0.814419226,81.44192256,0,0
MS Johal,0.357142857,35.71428571,24.16666667,0
JA Turner,0.406779661,40.6779661,13.15384615,0
CR Marshall,0.617977528,61.79775281,0,0
NO Priestley,0.819672131,81.96721311,0,0
ML Revis,0.698492462,69.84924623,27.25,0
BJJ Wells,0.722543353,72.25433526,0,0
Rehan Ahmed,0.721982759,72.19827586,34.75,0
LPJ Kimber,0.781321185,78.13211845,23.8,0
FJ Heldreich,0,0,29.07142857,0
SJ Reingold,0.611111111,61.11111111,28.75,0
Kasey Aldridge,0.39119171,39.11917098,35.1875,0
S Baker,0.3125,31.25,18.42857143,0
M Montgomery,0.685254027,68.52540273,139,0
D Schadendorf,0.604938272,60.49382716,0,0
SG Budinger,1.060714286,106.0714286,13,1
J Banton,0.804878049,80.48780488,23,0
AC Lenham,0.376811594,37.68115942,55.25,0
L Doneathy,1.011904762,101.1904762,52.5,1
NMJ Reifer,0.795555556,79.55555556,0,0
AW Gorvin,0.421052632,42.10526316,33,0
SJ Young,0.465116279,46.51162791,0,0
W Luxton,0.922535211,92.25352113,0,1
EO Leonard,0.333333333,33.33333333,115,0
MD Wagstaff,0.706896552,70.68965517,0,0
NJH Kimber,0.795620438,79.5620438,35.25,0
JEK Rew,0.529844644,52.98446443,0,0
TL Greatwood,0.7,70,39.8,0
JR Sullivan,0.6,60,10.4,0
JS Rymell,0.715811966,71.58119658,0,0
F Singh,0.75,75,49.25,0
SIM King,0.523809524,52.38095238,0,0
JA Gordon,0.473684211,47.36842105,0,0
JJG Sales,0.455284553,45.52845528,66.8,0
GW Thomas,0.88172043,88.17204301,0,0
FS Middleton,0.65776699,65.77669903,0,0
TR Cornall,0.621359223,62.13592233,16.33333333,0
WEL Buttleman,0.988095238,98.80952381,0,1
BBA Geddes,0.654320988,65.43209877,0,0
TE Albert,1.080851064,108.0851064,0,1
EO Hooper,0,0,0,0
LD Hearne,0.43,43,0,0
T Murphy,0.484210526,48.42105263,30.81818182,0
TP Ward,0.393188854,39.31888545,0,0
B White,0.6,60,26.76190476,0
Abdul Malik,0,0,0,0
Abdul Wasi,0.071428571,7.142857143,0,0
Munir Ahmad,0.52173913,52.17391304,0,0
KNA Bandara,1.020512821,102.0512821,0,1
MJ Robbins,0.285714286,28.57142857,67,0
N Harvey,0.596153846,59.61538462,20.71428571,0
ML Kirk,0.333333333,33.33333333,0,0
Y Graves,0.578125,57.8125,23.5,0
M Home,0.503703704,50.37037037,0,0
KL Coppack,0.47761194,47.76119403,33.7,0
K Speed,0.823529412,82.35294118,0,0
P Davies,0,0,0,0
C Skelton,0.671875,67.1875,16.95238095,0
EF Telford,0.333333333,33.33333333,34,0
B Gammon,0,0,0,0
J Roberts,0,0,0,0
Emma Jones,1.434343434,143.4343434,14.4,1
KM Chathli,0.740291262,74.02912621,0,0
K Moore,0.944954128,94.49541284,13.81818182,1
J Groves,0.444444444,44.44444444,34.6,0
M Rogers,1.0625,106.25,0,1
S Smale,0.53030303,53.03030303,0,0
L Dobson,0.734265734,73.42657343,0,0
D Perrin,0.686915888,68.69158879,0,0
R MacDonald-Gay,0.779569892,77.95698925,13.44444444,0
CAE Hill,0.442857143,44.28571429,0,0
B Harmer,0.924731183,92.47311828,0,1
E Claridge,0.813953488,81.39534884,0,0
D Mullan,0.53125,53.125,0,0
R Slater,0.445544554,44.55445545,27.71428571,0
A Stonehouse,0.610294118,61.02941176,32,0
CM Green,0,0,25,0
G Potts,0.594594595,59.45945946,22.2,0
C Prathyusha,0.666666667,66.66666667,0,0
SD Bahadur,0,0,24.8,0
K Yadav,0,0,0,0
LM Jongwe,0.958990536,95.89905363,23.80851064,1
T Marumani,0.617391304,61.73913043,0,0
Sajid Khan,0.587301587,58.73015873,88.2,0
F Akankwasa,1.109375,110.9375,13.73333333,1
C Kyewuta,0.928571429,92.85714286,18.66666667,1
T Bukenya,0,0,37.66666667,0
R Trumpelmann,0.857142857,85.71428571,19.91891892,0
Shahab Alam,0,0,28.6,0
Aasif Sheikh,0.845541401,84.55414013,0,0
A Dutt,0.571428571,57.14285714,52,0
K Bhurtel,1.004319654,100.4319654,25.75,1
G Ford,0.873015873,87.3015873,0,0
M Ford,1.071428571,107.1428571,15.33333333,1
J Carty,0.714285714,71.42857143,25,0
S Lynch,0.888888889,88.88888889,0,0
DJ O'Halloran,0.642857143,64.28571429,16.25,0
J Wilson,1,100,23.5,1
LI Georgeson,1.263157895,126.3157895,9.25,1
M Frost,0.617647059,61.76470588,18.83333333,0
AR Frost,0.515625,51.5625,8,0
R MacBeth,0.82,82,11.66666667,0
G Hoey,0.931034483,93.10344828,10,1
T Mayes,1,100,19.5,1
TS Lawson,0.75,75,0,0
C Olphert,0.588235294,58.82352941,26.25,0
A Lister,1.171875,117.1875,0,1
A Canning,0.875,87.5,17,0
G Dempsey,0.808988764,80.8988764,25.75,0
Renuka Singh,0.333333333,33.33333333,18.70967742,0
J Mees,1.131034483,113.1034483,0,1
T Whiteman,1.025641026,102.5641026,0,1
J Barker,0.838095238,83.80952381,0,0
SJ Patel,0,0,16.75,0
Ali Waqar,0.571428571,57.14285714,25,0
P Taylor,0,0,15.66666667,0
TC Barker,1.156097561,115.6097561,0,1
N Wijesekera,0.911111111,91.11111111,0,1
Mirza Ahsan,1.693069307,169.3069307,0,1
Jaweed Sadran,1.36,136,14,1
Sahel Zadran,1.433333333,143.3333333,17.85714286,1
M Simpson-Parker,1.048192771,104.8192771,0,1
S Sengupta,1.285714286,128.5714286,33.66666667,1
S Davizi,1.521613833,152.1613833,41.5,1
Atif Kamal,0.95,95,14.28571429,1
Hilal Ahmad,0.25,25,0,0
EB Knowles,0.93877551,93.87755102,0,1
S Grover,1.666666667,166.6666667,0,1
Umair Tariq,0.642857143,64.28571429,35,0
O Asika,0.295454545,29.54545455,0,0
A Igbobie,0.285714286,28.57142857,0,0
J Efosa,0.291666667,29.16666667,14.11111111,0
J Kgang,0.303030303,30.3030303,0,0
L Idambo,0.888888889,88.88888889,13.36363636,0
T Motlhabaphuti,0.166666667,16.66666667,12,0
M Idambo,0,0,22.25,0
B Murekatete,0,0,14.8,0
S Ingabire,0.397058824,39.70588235,11.625,0
E Van Zyl,0.60952381,60.95238095,0,0
C Uwamahoro,1.206896552,120.6896552,0,1
D Mukarurangwa,0.592592593,59.25925926,0,0
S Juma,0.86407767,86.40776699,0,0
S Uwera,0.640625,64.0625,0,0
M Gorases,0.587301587,58.73015873,15,0
S Gasteratos,0.571428571,57.14285714,7.4,0
Asrar Ahmed,0.847826087,84.7826087,43,0
Taranjeet Singh,1.447368421,144.7368421,16.28571429,1
Aslam Mohammad,1.355555556,135.5555556,16,1
S Siriotis,0,0,0,0
GC Galanis,1.833333333,183.3333333,13.83333333,1
T Zotos,0.5,50,9.5,0
Arsalan Ahmed,0.666666667,66.66666667,19,0
Syed Amanullah,0.785714286,78.57142857,7,0
A Manousis,0,0,24.5,0
AS Mehmi,1.333333333,133.3333333,25,1
LA Dunbar,1.622222222,162.2222222,0,1
V Zimonjic,1.239130435,123.9130435,13.6,1
NR Johns-Wickberg,0.80952381,80.95238095,14.2,0
M Sarenac,0.75,75,11.33333333,0
A Djorovic,0.5,50,99,0
MR Dorgan,0.444444444,44.44444444,0,0
Apon Mustafizur,0,0,0,0
BJ Davidson,0.166666667,16.66666667,0,0
WAE Burton,1.813186813,181.3186813,7.666666667,1
J Reb,0.863636364,86.36363636,0,0
B Ivanov,0.5,50,0,0
H Lakov,0.848039216,84.80392157,23.13333333,0
J Albin,0.801886792,80.18867925,51.25,0
N Zimonjic,1.266666667,126.6666667,25,1
Waqar Abbasi,0,0,29,0
G Manan,1.454545455,145.4545455,0,1
C Isaac,0,0,22.33333333,0
VP Thamotharam,1.538834951,153.8834951,19,1
Hadisullah Tarakhel,1.606557377,160.6557377,0,1
Washeem Abbas,1.416666667,141.6666667,10.5,1
Bilal Muhammad,1.85,185,14,1
NSK Mehta,0.333333333,33.33333333,18.5,0
A Bishnoi,0.5,50,21,0
B Arora,0.894736842,89.47368421,33,0
